participant_id,test_id,block_number,ball_number,timestamp,ball_position_x,ball_position_y,ball_position_z,shortest_path_normalized_x,shortest_path_normalized_y,shortest_path_normalized_z,look_direction_normalized_x,look_direction_normalized_y,look_direction_normalized_z,result_location_x,result_location_y,result_location_z,target_type,distance_to_closest_target,smi_camera_raycast_x,smi_camera_raycast_y,smi_camera_raycast_z,smi_binocular_por_x,smi_binocular_por_y,smi_binocular_por_is_valid,smi_ipd,smi_ipd_is_valid,smi_left_por_x,smi_left_por_y,smi_left_por_is_valid,smi_right_por_x,smi_right_por_y,smi_right_por_is_valid,smi_left_basepoint_x,smi_left_basepoint_y,smi_left_basepoint_z,smi_left_basepoint_is_valid,smi_right_basepoint_x,smi_right_basepoint_y,smi_right_basepoint_z,smi_right_basepoint_is_valid,smi_left_gazedirection_x,smi_left_gazedirection_y,smi_left_gazedirection_z,smi_left_gazedirection_is_valid,smi_right_gazedirection_x,smi_right_gazedirection_y,smi_right_gazedirection_z,smi_right_gazedirection_is_valid,tobii_gazeray_isvalid,tobii_gazeray_origin_x,tobii_gazeray_origin_y,tobii_gazeray_origin_z,tobii_gazeray_direction_x,tobii_gazeray_direction_y,tobii_gazeray_direction_z,tobii_left_pupil_isvalid,tobii_left_pupildiameter,tobii_left_ray_isvalid,tobii_left_ray_origin_x,tobii_left_ray_origin_y,tobii_left_ray_origin_z,tobii_left_ray_direction_x,tobii_left_ray_direction_y,tobii_left_ray_direction_z,tobii_right_pupil_isvalid,tobii_right_pupildiameter,tobii_right_ray_isvalid,tobii_right_ray_origin_x,tobii_right_ray_origin_y,tobii_right_ray_origin_z,tobii_right_ray_direction_x,tobii_right_ray_direction_y,tobii_right_ray_direction_z,participant_head_position_x,participant_head_position_y,participant_head_position_z,participant_head_rotation_x,participant_head_rotation_y,participant_head_rotation_z,racket_knob_position_x,racket_knob_position_y,racket_knob_position_z,racket_knob_rotation_x,racket_knob_rotation_y,racket_knob_rotation_z
1,2,2,1,6.3806E+13,0.707397,0.534079,-6.766452,0.102416,-0.23129,0.967479,0.157012,-0.359322,0.919911,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1444429,1.730362,-11.72512,0.07429564,-0.2843404,0.9558287,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1819778,1.720662,-11.72988,21.05854,9.685984,357.0946,0.3345728,1.001215,-11.68865,17.17241,72.22231,3.557178
1,2,2,1,6.3806E+13,0.713657,0.452073,-6.931554,0.106278,-0.253948,0.961361,0.162724,-0.366632,0.916025,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1457167,1.729685,-11.7254,0.07850791,-0.2871136,0.9546595,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1831415,1.719726,-11.73045,21.50805,10.07302,357.1286,0.3357725,0.9972371,-11.69096,18.17862,74.1965,3.170063
1,2,2,1,6.3806E+13,0.719918,0.368856,-7.096656,0.1103,-0.277967,0.954237,0.168554,-0.37364,0.912131,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1469613,1.728989,-11.72555,0.07722343,-0.2829491,0.9560196,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1842344,1.718836,-11.73103,21.94031,10.46969,357.2176,0.3369617,0.9940269,-11.69256,19.69765,76.2373,1.704475
1,2,2,1,6.3806E+13,0.726178,0.284428,-7.261756,0.114476,-0.303387,0.945966,0.174271,-0.380865,0.908059,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1483864,1.728088,-11.72578,0.07625011,-0.2840612,0.9557637,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1852691,1.717957,-11.73152,22.38728,10.86388,357.3431,0.338697,0.9910377,-11.69419,21.34794,78.36635,0.6895993
1,2,2,1,6.3806E+13,0.732438,0.198788,-7.426858,0.11879,-0.330213,0.936402,0.18001,-0.388072,0.903879,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1845496,1.726473,-11.73143,0.09264563,-0.2908933,0.952252,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1862891,1.716977,-11.73207,22.83461,11.26324,357.4589,0.3401965,0.988818,-11.69541,23.17421,80.21305,1.26719
1,2,2,1,6.3806E+13,0.738698,0.111938,-7.59196,0.123237,-0.358454,0.925377,0.185571,-0.39617,0.899229,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1977024,1.72529,-11.73391,0.1032626,-0.2885969,0.9518504,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1872471,1.71592,-11.73277,23.33896,11.66025,357.561,0.3409302,0.9850411,-11.69648,24.14282,81.91555,3.832762
1,2,2,1,6.3806E+13,0.744958,0.023876,-7.757062,0.127793,-0.388121,0.912705,0.19123,-0.404155,0.894478,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.187797,1.724606,-11.7326,0.1059885,-0.2933484,0.9500973,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1882199,1.714746,-11.73331,23.83817,12.06755,357.6673,0.3413131,0.9813216,-11.69714,24.39203,83.16138,7.508932
1,2,2,1,6.3806E+13,0.751218,-0.065397,-7.922164,0.132415,-0.419207,0.898183,0.197144,-0.412277,0.889473,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.178352,1.723891,-11.73137,0.1004541,-0.3027281,0.9477605,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1892679,1.713662,-11.73394,24.34793,12.49709,357.7849,0.3420151,0.9777876,-11.69775,24.7506,84.57521,9.15436
1,2,2,1,6.3806E+13,0.757479,-0.008581,-8.087264,0.139265,-0.422615,0.895546,0.203403,-0.419687,0.884585,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1798558,1.722977,-11.73196,0.1051495,-0.3103468,0.9447827,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1902817,1.712645,-11.73464,24.8148,12.94957,357.9246,0.3423244,0.9756827,-11.69736,25.16424,85.72878,8.17158
1,2,2,1,6.3806E+13,0.763739,0.047024,-8.252364,0.146665,-0.426574,0.892482,0.209264,-0.42685,0.879777,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1715413,1.72224,-11.73068,0.1099006,-0.3132893,0.943262,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1914083,1.711647,-11.7351,25.2678,13.37976,358.0492,0.3436414,0.9748332,-11.69649,25.92298,86.58685,6.13665
1,2,2,1,6.3806E+13,0.769999,0.101419,-8.417466,0.154649,-0.431134,0.888936,0.215193,-0.433543,0.875062,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1689744,1.721261,-11.7303,0.1057614,-0.3216226,0.9409394,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1927375,1.710719,-11.73561,25.6926,13.81588,358.1808,0.3446087,0.9741073,-11.69564,26.73983,87.07822,4.939591
1,2,2,1,6.3806E+13,0.776259,0.154601,-8.582568,0.163378,-0.436365,0.884813,0.220865,-0.44029,0.870266,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1697407,1.720253,-11.73074,0.1150438,-0.3146574,0.9421937,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1939822,1.709803,-11.73604,26.12241,14.24043,358.2867,0.3451028,0.9728954,-11.6946,27.53897,87.69007,4.85183
1,2,2,1,6.3806E+13,0.782519,0.206573,-8.747668,0.172882,-0.442292,0.880051,0.227056,-0.447284,0.865091,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1697457,1.71915,-11.73087,0.1243264,-0.3213298,0.9387556,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.195353,1.708745,-11.73662,26.56957,14.70642,358.4035,0.3458629,0.9723253,-11.69242,28.22489,87.89423,5.564413
1,2,2,1,6.3806E+13,0.788779,0.257334,-8.912768,0.183223,-0.449029,0.87453,0.233916,-0.454426,0.859523,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1681195,1.718042,-11.73055,0.1245131,-0.3312748,0.9352737,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1970047,1.707609,-11.73733,27.02802,15.2241,358.5539,0.345657,0.9712521,-11.68908,28.23424,87.71674,7.471218
1,2,2,1,6.3806E+13,0.795039,0.306883,-9.07787,0.194632,-0.456721,0.868058,0.242058,-0.461383,0.853542,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1730867,1.71707,-11.73178,0.1307803,-0.3440434,0.929785,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.1985852,1.706514,-11.73805,27.47639,15.83292,358.7449,0.3453208,0.9700566,-11.68672,28.29509,87.78314,7.94926
1,2,2,1,6.3806E+13,0.8013,0.355222,-9.242972,0.207206,-0.465496,0.860453,0.251831,-0.467489,0.84737,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1719364,1.716262,-11.73185,0.139951,-0.3393666,0.9301708,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2002821,1.705429,-11.73879,27.87145,16.55148,359.0418,0.3457011,0.9699149,-11.68271,28.28693,87.56534,6.831402
1,2,2,1,6.3806E+13,0.80756,0.402349,-9.408072,0.221078,-0.475523,0.851471,0.262264,-0.47297,0.84114,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1824689,1.715249,-11.73429,0.1457984,-0.3406575,0.9288008,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2021899,1.704454,-11.73962,28.22726,17.31723,359.415,0.3463337,0.9705111,-11.67814,28.59778,87.3688,5.151311
1,2,2,1,6.3806E+13,0.81382,0.448265,-9.573173,0.236557,-0.486983,0.840767,0.272349,-0.477726,0.835227,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1832805,1.714352,-11.73473,0.1544409,-0.351372,0.9234008,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2040415,1.703574,-11.74044,28.53701,18.06,359.8214,0.3469988,0.9714667,-11.67347,29.11911,87.43353,3.957833
1,2,2,1,6.3806E+13,0.82008,0.49297,-9.738275,0.25384,-0.500054,0.827956,0.281928,-0.482012,0.829567,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1780777,1.713366,-11.73355,0.1553015,-0.3558879,0.9215221,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2059962,1.702689,-11.74125,28.81688,18.7703,0.2414982,0.3484353,0.9736351,-11.6669,29.90904,87.57301,2.941232
1,2,2,1,6.3806E+13,0.82634,0.536464,-9.903377,0.273126,-0.514979,0.812526,0.292098,-0.485048,0.824262,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1754334,1.712135,-11.73315,0.193254,-0.4284326,0.8826632,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2082487,1.701875,-11.74214,29.0156,19.5131,0.6513338,0.3499629,0.9758337,-11.65958,30.53319,87.69511,2.926333
1,2,2,1,6.3806E+13,0.8326,0.578747,-10.06848,0.294922,-0.532015,0.793713,0.30308,-0.487735,0.818692,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1721513,1.71125,-11.73267,0.2073769,-0.4885274,0.8475329,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.210422,1.701106,-11.74292,29.19182,20.31455,1.008775,0.3509178,0.9778784,-11.65179,30.84068,87.94667,2.975473
1,2,2,1,6.3806E+13,0.838861,0.619819,-10.23358,0.319605,-0.551346,0.77063,0.314402,-0.490976,0.812462,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1871274,1.710228,-11.7368,0.227934,-0.475497,0.8496727,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2125634,1.700237,-11.7437,29.40473,21.15516,1.348603,0.3520311,0.9799494,-11.64412,31.06166,88.20316,2.254823
1,2,2,1,6.3806E+13,0.845121,0.65968,-10.39868,0.347471,-0.573229,0.742073,0.326356,-0.494263,0.805727,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2136843,1.709351,-11.74416,0.2467772,-0.4631104,0.851246,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2148518,1.699445,-11.74471,29.62115,22.0502,1.609363,0.3539537,0.9832823,-11.63496,31.13713,88.0369,0.8540803
1,2,2,1,6.3806E+13,0.851381,0.698329,-10.56378,0.379081,-0.597729,0.706412,0.336763,-0.498047,0.799087,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2228087,1.708652,-11.74709,0.2622386,-0.4740397,0.8405281,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2170524,1.698529,-11.74584,29.87086,22.85227,1.823634,0.355325,0.9856877,-11.62755,31.46161,87.85126,0.007418808
1,2,2,1,6.3806E+13,0.857641,0.735768,-10.72888,0.41482,-0.624876,0.661403,0.346254,-0.501985,0.79254,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2180688,1.707704,-11.74608,0.267284,-0.4823732,0.8341827,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2191886,1.69752,-11.74685,30.13141,23.60007,1.980772,0.3583027,0.9898319,-11.61905,31.68194,86.85032,358.7208
1,2,2,1,6.3806E+13,0.863901,0.771995,-10.89398,0.454609,-0.654287,0.604351,0.35471,-0.505521,0.78653,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1991858,1.706355,-11.74056,0.2687023,-0.4849202,0.8322528,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2215044,1.696553,-11.74798,30.36596,24.27443,2.06583,0.3611163,0.9938549,-11.61084,31.25586,85.4155,357.5165
1,2,2,1,6.3806E+13,0.870161,0.807011,-11.05908,0.498202,-0.684872,0.531737,0.362987,-0.508278,0.780957,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.1942915,1.705099,-11.73902,0.2780095,-0.4902773,0.8260296,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.223704,1.695688,-11.74905,30.54919,24.92887,2.136497,0.3637502,0.9975348,-11.603,30.13932,83.8473,356.0302
1,2,2,1,6.3806E+13,0.876422,0.840816,-11.22418,0.544219,-0.714402,0.439836,0.37081,-0.509952,0.776176,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2229658,1.705068,-11.74855,0.3059219,-0.4895212,0.8165527,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2258578,1.694818,-11.74997,30.66066,25.53565,2.223896,0.3666608,1.002039,-11.59546,28.70685,82.30543,354.6
1,2,2,1,6.3806E+13,0.882682,0.87341,-11.38929,0.589615,-0.739122,0.325657,0.378358,-0.510964,0.771856,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2448908,1.705114,-11.75659,0.3222789,-0.4851575,0.8128524,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2279547,1.694154,-11.7509,30.72804,26.11379,2.344361,0.3695412,1.006844,-11.58784,27.43923,81.02674,353.5157
1,2,2,1,6.3806E+13,0.888942,0.904793,-11.55439,0.629484,-0.753787,0.188563,0.38502,-0.510907,0.768592,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2461992,1.704448,-11.75777,0.3365604,-0.4868845,0.8060199,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2301245,1.693705,-11.75173,30.72429,26.60825,2.447905,0.3731847,1.012556,-11.57975,25.86796,79.86511,352.5509
1,2,2,1,6.3806E+13,0.860978,0.979364,-11.37925,0.615188,-0.69867,0.365245,0.39052,-0.509706,0.766612,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2477043,1.703652,-11.75867,0.3502785,-0.4959657,0.7945462,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2321865,1.693483,-11.75257,30.64427,26.99475,2.511085,0.3766927,1.019194,-11.57229,24.43647,79.07553,351.2415
1,2,2,1,6.3806E+13,0.833013,1.052724,-11.20411,0.578767,-0.619116,0.530777,0.394862,-0.507511,0.765844,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2309619,1.702329,-11.75277,0.3526566,-0.5096514,0.7847852,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2341539,1.693334,-11.75332,30.49818,27.27519,2.49771,0.3805637,1.026781,-11.56477,23.37441,78.6037,349.5945
1,2,2,1,6.3806E+13,0.805049,1.124873,-11.02898,0.525557,-0.524907,0.669524,0.398315,-0.505083,0.765661,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2277417,1.701166,-11.75137,0.35803,-0.5129701,0.7801588,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2359101,1.693307,-11.75402,30.33683,27.48451,2.417028,0.3842025,1.034478,-11.55707,22.73223,78.26155,347.8916
1,2,2,1,6.3806E+13,0.777085,1.19581,-10.85384,0.464413,-0.428145,0.77525,0.400898,-0.502702,0.76588,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2168165,1.699902,-11.74702,0.354804,-0.5202079,0.7768477,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2374315,1.69332,-11.75469,30.1789,27.62967,2.290386,0.3882478,1.041881,-11.5506,22.40095,77.96435,346.0555
1,2,2,1,6.3806E+13,0.74912,1.265537,-10.6787,0.403006,-0.337872,0.850546,0.403364,-0.500944,0.765737,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2196663,1.699307,-11.74812,0.3703951,-0.5233673,0.7673853,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2389342,1.693266,-11.75545,30.06245,27.77873,2.163175,0.3920397,1.049445,-11.54447,21.9463,77.55175,344.596
1,2,2,1,6.3806E+13,0.721156,1.334052,-10.50357,0.346317,-0.258701,0.901742,0.404538,-0.499262,0.766216,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2309295,1.699437,-11.75293,0.3874128,-0.5184558,0.7622932,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2401382,1.693377,-11.75604,29.9512,27.83267,1.970083,0.3963749,1.055814,-11.53848,21.64014,77.28591,343.8007
1,2,2,1,6.3806E+13,0.693192,1.401357,-10.32843,0.296187,-0.191447,0.935747,0.405135,-0.497421,0.767097,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2281586,1.698818,-11.75169,0.3873724,-0.523378,0.7589572,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2410977,1.693577,-11.75673,29.8295,27.84037,1.761935,0.4002157,1.061015,-11.5336,21.21773,77.2725,343.5385
1,2,2,1,6.3806E+13,0.665227,1.46745,-10.15329,0.252748,-0.135171,0.958044,0.405709,-0.495597,0.767974,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2349523,1.698842,-11.75471,0.3968366,-0.522446,0.7546841,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2420337,1.693776,-11.75741,29.70911,27.84684,1.560443,0.4037756,1.065799,-11.52912,20.71256,77.40048,343.4225
1,2,2,1,6.3806E+13,0.637263,1.532332,-9.978156,0.215519,-0.08832,0.972497,0.40588,-0.493257,0.769388,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2353381,1.698637,-11.75484,0.3998046,-0.5235394,0.7523547,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2427707,1.693995,-11.75825,29.55491,27.81327,1.365173,0.4079776,1.070155,-11.52483,20.21893,77.60135,343.3786
1,2,2,1,6.3806E+13,0.609299,1.596003,-9.80302,0.183701,-0.049343,0.981743,0.40602,-0.490723,0.770934,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2527542,1.699493,-11.76294,0.4162098,-0.5142259,0.7498798,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2433368,1.694302,-11.75881,29.38811,27.77398,1.225629,0.4115123,1.074097,-11.52096,19.64812,77.7841,343.3901
1,2,2,1,6.3806E+13,0.581335,1.658463,-9.627883,0.156421,-0.016821,0.987547,0.405452,-0.487496,0.773276,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.25827,1.699655,-11.76561,0.4218377,-0.5104921,0.7492937,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2437283,1.694767,-11.75933,29.17615,27.6694,1.101214,0.4147056,1.077445,-11.51726,19.00497,78.06813,343.7733
1,2,2,1,6.3806E+13,0.55337,1.719712,-9.452746,0.132862,0.010495,0.991079,0.404572,-0.483828,0.776036,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2574682,1.699515,-11.76554,0.4222707,-0.510299,0.7491778,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.244085,1.695282,-11.75985,28.93568,27.53445,0.9599804,0.418107,1.08057,-11.51543,18.48915,78.37823,343.6944
1,2,2,1,6.3806E+13,0.525406,1.779749,-9.27761,0.112499,0.033542,0.993086,0.402847,-0.479407,0.779669,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2561981,1.699463,-11.76517,0.4251496,-0.512258,0.7462139,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2441796,1.695901,-11.76014,28.64667,27.32494,0.8191577,0.4212281,1.083147,-11.5135,18.23462,78.67665,343.4249
1,2,2,1,6.3806E+13,0.497442,1.838576,-9.102473,0.094665,0.053096,0.994092,0.401174,-0.474704,0.7834,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2576278,1.699633,-11.76606,0.4308494,-0.5096524,0.7447238,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2443312,1.69661,-11.76043,28.34007,27.11667,0.6830792,0.4240365,1.086288,-11.51121,18.04885,78.8839,343.0891
1,2,2,1,6.3806E+13,0.469477,1.896191,-8.927337,0.079082,0.069763,0.994424,0.398919,-0.469382,0.787747,0,0,0,Not_Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.2611055,1.699981,-11.768,0.4327339,-0.5083854,0.7444833,TRUE,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,0.2441638,1.69743,-11.76056,27.99416,26.85785,0.5170991,0.4270746,1.089064,-11.50957,18.10059,79.06052,342.7419
